district,neighborhood,day_pop,night_pop,night_ratio,other,restaurant,cafe,bar,total_business,cafe_norm,bar_norm,night_norm,vibe_score
11200,11200560,381.39960926193925,324.91304615384615,0.8518966413798841,,0.0,0.0,0.0,,,,0.44083963050653124,
11200,11200570,392.15055201698516,578.680786516854,1.4756597524610642,,0.0,0.0,0.0,,,,0.7636246798374288,
11200,11200580,261.1503837471783,426.94513333333333,1.634863128314076,,0.0,0.0,0.0,,,,0.8460092720254587,
11200,11200590,313.9591387559809,458.1304026845637,1.4592039094636367,,0.0,0.0,0.0,,,,0.7551091071795663,
11200,11200615,378.00237911025147,511.9081132075472,1.3542457442000375,,0.0,0.0,0.0,,,,0.7007953365342192,
11200,11200620,291.48193406593407,468.8432903225806,1.6084814718449303,,0.0,0.0,0.0,,,,0.8323572875885084,
11200,11200645,306.08044585987267,413.3888842975207,1.3505890032804484,,0.0,0.0,0.0,,,,0.6989030455712703,
11200,11200650,323.2657602339181,270.375625,0.8363880690746638,,0.0,0.0,0.0,,,,0.4328142516605212,
11200,11200660,323.0684897360704,294.30144262295084,0.9109568155761008,,0.0,0.0,0.0,,,,0.4714021003011519,
11200,11200670,251.3508435582822,268.1677027027027,1.0669059188596717,,0.0,0.0,0.0,,,,0.552102670922016,
11200,11200690,407.7566428571429,305.0858944281525,0.7482058226946877,,0.0,0.0,0.0,,,,0.38718168660143504,
11200,11200720,204.72725252525254,279.7976630434783,1.3666849898694655,,0.0,0.0,0.0,,,,0.7072323996687895,
11200,11200790,246.72225328947368,289.01928286852586,1.1714358109782097,,0.0,0.0,0.0,,,,0.6061948187015671,
11215,11215710,508.39679029957205,562.8565722379603,1.1071206250265624,,0.0,0.0,0.0,,,,0.5729129844582039,
11215,11215730,318.1479411764706,330.17508250825085,1.0378036120155465,,0.0,0.0,0.0,,,,0.5370428038291362,
11215,11215740,288.73539888682745,363.11754545454545,1.2576135342409913,,0.0,0.0,0.0,,,,0.6507900827696615,
11215,11215750,311.2886402753873,393.5160165975104,1.2641515483808823,,0.0,0.0,0.0,,,,0.65417337552805,
11215,11215760,279.32501754385964,352.30755980861244,1.2612817960471194,,0.0,0.0,0.0,,,,0.6526883355630936,
11215,11215770,486.1835498489426,517.2379999999999,1.0638739220212323,,0.0,0.0,0.0,,,,0.5505336726409692,
11215,11215780,382.6534379457917,248.67715753424656,0.6498756652213202,,0.0,0.0,0.0,,,,0.33629777864518995,
11215,11215810,537.771863173217,544.3847839506172,1.0122968887557255,,0.0,0.0,0.0,,,,0.5238435799901051,
11215,11215820,347.82263242375603,385.4760211267606,1.1082545676818725,,0.0,0.0,0.0,,,,0.5734997773118214,
11215,11215830,399.84661442006274,495.02906367041203,1.2380474057243223,,0.0,0.0,0.0,,,,0.6406649989898262,
11215,11215840,499.40151212553496,481.77646153846155,0.9647076547444594,,0.0,0.0,0.0,,,,0.49921709443003326,
11215,11215847,375.0412573099415,382.2655120481928,1.0192625600449101,,0.0,0.0,0.0,,,,0.5274481768486866,
11215,11215850,346.91246179966043,418.81868913857676,1.2072748467030905,,0.0,0.0,0.0,,,,0.6247408094934495,
11215,11215860,396.27661971830986,482.1791085271318,1.2167740526046806,,0.0,0.0,0.0,,,,0.6296564603087637,
11215,11215870,458.9338102189781,463.55344615384615,1.0100660178701233,,0.0,0.0,0.0,,,,0.5226891485143292,
11230,11230515,305.9671491875923,290.10192170818505,0.9481472846953249,,0.0,0.0,0.0,,,,0.49064743109424797,
11230,11230533,375.24334869431647,429.2332958801498,1.143879824582354,,0.0,0.0,0.0,,,,0.5919351417983746,
